Country,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
CHN,2074,10996.492,11044.935,11093.631,11142.817,11200.055,11247.449,11296.801,11348.278,11402.049,11457.845,11515.403,11577.059,11643.85,11714.642,11786.91,11860.738,11936.721,12014.763,12094.342,12174.484,12254.727,12335.778,12417.669,12499.47,12579.133,12655.776,12731.696,12807.403,12880.765,12951.229,13021.421,13074.941,13104.374,13118.154,13133.444,13148.381,13165.823,13189.438,13218.963,13253.027,13294.984,13340.643,13388.799,13444.531,13512.725,13590.725,13699.661,13850.029,14032.5,14216.084,14393.579,14616.387,14902.643,15221.645,15523.027,15815.027,16048.061,16191.692,16263.662,16320.358,16360.351,16323.79,16189.677,15985.686,15766.738,15529.334,15281.786,15036.232,14794.978,14541.822,14272.377,14057.828,13929.608,13856.166,13778.569,13713.467,13615.049,13456.137,13261.602,13031.471,12703.315,12551.136,12691.128,12959.128,13151.677,13401.75,13068.784,11842.911,10058.88,8152.669,6340.057,5391.341,4517.193,3674.176,3119.014,2738.619,2353.434,1941.289,1502.185,1115.335
CHN,2075,10932.658,10984.219,11035.011,11085.352,11135.558,11185.947,11236.834,11288.537,11341.373,11395.66,11451.17,11507.679,11568.217,11634.184,11704.271,11775.468,11848.023,11922.606,11999.135,12077.17,12155.784,12234.475,12314.4,12395.817,12477.602,12557.271,12634.01,12710.126,12786.085,12859.755,12930.608,13001.242,13055.223,13085.109,13099.326,13115.04,13130.384,13148.13,13171.905,13201.465,13235.493,13277.314,13322.779,13370.7,13426.121,13493.844,13571.202,13679.363,13828.825,14010.218,14192.496,14368.449,14589.425,14873.52,15190.034,15488.598,15777.406,16006.963,16146.854,16214.743,16266.792,16301.476,16259.321,16119.443,15909.247,15683.026,15437.12,15180.413,14925.178,14673.231,14407.627,14123.963,13892.796,13745.11,13649.425,13546.563,13452.306,13323.747,13134.832,12908.411,12646.897,12294.02,12092.169,12144.184,12304.022,12395.973,12542.982,12150.039,10931.334,9199.359,7294.578,5530.789,4760.206,3922.371,3017.285,2504.309,2186.322,1847.102,1486.649,1104.96
CHN,2076,10882.094,10933.789,10985.465,11036.513,11087.188,11137.741,11188.53,11239.915,11291.622,11343.693,11396.698,11450.991,11506.295,11565.508,11630.042,11698.673,11768.431,11839.522,11913.072,11989.219,12067.328,12146.04,12224.913,12305.127,12386.896,12469.087,12549.243,12626.524,12703.179,12779.64,12853.773,12925.082,12996.157,13050.48,13080.571,13094.88,13110.625,13125.921,13143.558,13167.173,13196.504,13230.179,13271.506,13316.402,13363.701,13418.395,13485.175,13561.344,13668.182,13816.211,13995.969,14176.242,14349.792,14567.97,14848.837,15161.631,15455.908,15739.807,15963.822,16097.504,16158.442,16202.676,16228.591,16176.854,16026.605,15805.078,15566.184,15306.119,15034.164,14762.68,14493.117,14208.012,13902.992,13647.897,13473.276,13347.839,13213.08,13084.701,12919.061,12689.82,12420.099,12118.612,11734.721,11482.279,11452.786,11517.335,11521.114,11644.493,11210.665,9990.887,8235.253,6442.794,4945.269,4238.491,3473.751,2651.051,2193.231,1836.615,1471.93,1099.178
CHN,2077,10831.25,10883.833,10932.804,10984.583,11035.877,11086.876,11137.766,11188.948,11240.821,11292.521,11343.817,11395.529,11448.593,11502.682,11560.557,11623.647,11690.806,11759.11,11828.723,11901.226,11976.973,12055.143,12133.937,12212.977,12293.464,12375.569,12458.152,12538.778,12616.587,12693.767,12770.715,12845.297,12917.048,12988.55,13043.206,13073.497,13087.893,13103.668,13118.913,13136.438,13159.889,13188.983,13222.297,13263.122,13307.442,13354.109,13408.065,13473.892,13548.857,13654.35,13800.917,13979.006,14157.237,14328.351,14543.688,14821.27,15130.283,15420.214,15699.147,15917.574,16045.015,16098.991,16135.396,16152.531,16091.22,15930.623,15697.801,15446.273,15172.089,14884.931,14597.24,14310.099,14005.535,13679.203,13400.212,13198.674,13043.489,12876.834,12714.336,12511.621,12242.071,11929.074,11587.645,11172.793,10869.776,10758.727,10727.909,10643.455,10743.162,10268.504,9047.888,7268.926,5589.207,4358.404,3715.61,3024.161,2284.058,1850.134,1473,1097.272
CHN,2078,10778.055,10829.68,10880.775,10929.482,10981.355,11032.884,11084.195,11135.412,11186.976,11239.325,11291.008,11341.519,11391.927,11443.75,11496.61,11553.136,11614.766,11680.44,11747.276,11815.396,11886.834,11962.168,12040.379,12119.239,12198.431,12279.173,12361.596,12444.553,12525.633,12603.954,12681.641,12759.06,12834.075,12906.253,12978.168,13033.144,13063.627,13078.109,13093.91,13109.101,13126.508,13149.791,13178.644,13211.588,13251.903,13295.638,13341.661,13394.87,13459.728,13533.475,13637.6,13782.675,13959.057,14135.209,14303.85,14516.3,14790.538,15095.703,15381.225,15655.133,15867.925,15989.1,16036.098,16064.666,16073.017,16002.141,15831.23,15587.158,15323.049,15034.804,14732.499,14428.658,14123.997,13800.032,13452.452,13149.619,12921.198,12736.29,12537.768,12341.176,12101.419,11791.609,11435.393,11054.084,10608.354,10254.814,10062.213,9936.012,9763.322,9839.327,9323.931,8102.741,6300.827,4734.235,3770.471,3191.813,2573.818,1916.489,1500.127,1105.762
CHN,2079,10720.084,10771.316,10822.417,10873.444,10924.027,10975.982,11027.735,11079.35,11130.883,11182.818,11235.634,11287.29,11337.004,11386.099,11436.671,11488.294,11543.459,11603.618,11667.794,11733.148,11799.762,11870.122,11945.027,12023.266,12102.176,12181.504,12262.486,12345.211,12428.526,12510.043,12588.86,12667.04,12744.914,12820.347,12892.938,12965.252,13020.537,13051.208,13065.772,13081.594,13096.728,13114.017,13137.126,13165.73,13198.3,13238.097,13281.236,13326.609,13379.06,13442.938,13515.451,13618.19,13761.744,13936.384,14110.424,14276.56,14486.083,14756.924,15058.184,15339.241,15608.071,15815.189,15930.073,15970.086,15990.814,15990.38,15909.956,15728.766,15473.497,15196.858,14894.612,14577.221,14257.294,13935.175,13591.876,13223.119,12896.508,12641.253,12426.664,12196.319,11965.679,11688.935,11338.931,10939.574,10518.47,10041.953,9637.969,9363.868,9142.328,8881.455,8933.748,8377.723,7156.196,5331.691,3878.509,3181.92,2667.498,2123.064,1548.621,1132.143
CHN,2080,10655.521,10707.782,10760.003,10812.182,10864.314,10916.395,10968.422,11020.392,11072.298,11124.138,11176.433,11229.704,11281.322,11330.231,11378.004,11427.316,11477.691,11531.485,11590.162,11652.827,11716.69,11781.785,11851.054,11925.516,12003.766,12082.71,12162.157,12243.363,12326.372,12410.03,12491.968,12571.265,12649.921,12728.235,12804.071,12877.061,12949.758,13005.342,13036.193,13050.836,13066.677,13081.752,13098.918,13121.848,13150.2,13182.389,13221.658,13264.195,13308.909,13360.592,13423.477,13494.744,13596.076,13738.082,13910.946,14082.84,14246.438,14452.994,14720.386,15017.681,15294.222,15557.923,15759.329,15867.903,15900.927,15913.814,15904.602,15814.652,15623.225,15356.815,15067.712,14751.531,14419.128,14083.187,13743.685,13381.133,12991.285,12640.975,12358.955,12114.746,11852.643,11588.021,11274.367,10884.265,10441.873,9981.081,9473.892,9019.575,8664.081,8347.304,7998.352,8026.936,7430.42,6208.801,4362.082,3022.532,2593.093,2142.97,1672.162,1180.668
CHN,2081,10589.789,10650.311,10703.979,10757.253,10810.151,10862.686,10914.895,10966.817,11018.352,11069.47,11120.252,11171.389,11223.432,11273.704,11321.163,11367.465,11415.322,11464.22,11516.966,11575.243,11637.966,11701.909,11767.173,11836.713,11911.505,11990.141,12069.552,12149.522,12231.25,12314.75,12398.863,12481.252,12560.989,12639.983,12718.492,12794.407,12867.423,12940.074,12995.556,13026.265,13040.703,13056.231,13070.873,13087.531,13109.889,13137.57,13168.91,13207.121,13248.5,13291.987,13342.289,13403.44,13472.556,13571.536,13711.039,13881.075,14049.515,14209.009,14410.707,14672.377,14963.041,15232.094,15487.433,15679.201,15776.67,15797.236,15796.609,15772.755,15666.976,15458.533,15173.899,14865.162,14527.752,14173.397,13815.121,13452.36,13065.413,12650.874,12271.289,11953.513,11669.442,11368.347,11065.44,10713.878,10286.851,9809.274,9312.012,8797.735,8336.038,7930.397,7532.728,7176.779,7163.058,6599.274,5485.427,3821.517,2828.014,2359.056,1835.334,1256.848
CHN,2082,10520.124,10579.256,10645.413,10700.487,10754.817,10808.434,10861.375,10913.714,10965.532,11016.635,11066.964,11116.69,11166.669,11217.486,11266.414,11312.426,11357.256,11403.661,11451.082,11502.781,11560.661,11623.443,11687.471,11752.904,11822.717,11897.842,11976.868,12056.746,12137.241,12219.493,12303.486,12388.058,12470.9,12551.079,12630.414,12709.12,12785.116,12858.16,12930.765,12986.148,13016.715,13030.949,13046.164,13060.375,13076.525,13098.312,13125.323,13155.815,13192.969,13233.191,13275.453,13324.376,13383.793,13450.763,13547.393,13684.397,13851.61,14016.602,14171.995,14368.84,14624.797,14908.837,15170.414,15417.395,15599.534,15685.901,15694.007,15679.868,15641.373,15519.764,15294.298,14991.431,14663.052,14304.404,13928.087,13547.466,13161.437,12750.081,12310.841,11901.972,11548.43,11224.492,10884.394,10543.196,10153.715,9689.754,9176.977,8643.233,8121.851,7652.763,7196.964,6718.394,6355.439,6299.414,5768.346,4762.234,3281.079,2634.149,2049.176,1357.976
CHN,2083,10449.379,10513.054,10575.044,10642.103,10698.594,10753.987,10808.334,10861.686,10914.163,10965.886,11016.563,11066.112,11114.789,11163.618,11213.216,11260.807,11305.377,11348.744,11393.703,11439.654,11490.314,11547.805,11610.655,11674.775,11740.389,11810.486,11885.955,11965.381,12045.739,12126.771,12209.561,12294.059,12379.103,12462.41,12543.043,12622.731,12701.645,12777.733,12850.816,12923.389,12978.68,13009.11,13023.143,13038.046,13051.826,13067.472,13088.691,13115.037,13144.685,13180.788,13219.858,13260.9,13308.45,13366.143,13430.972,13525.266,13659.791,13824.205,13985.771,14137.087,14329.108,14579.387,14856.845,15110.98,15349.641,15522.173,15597.449,15593.097,15565.44,15512.294,15374.834,15132.309,14811.162,14463.09,14083.147,13684.81,13281.786,12872.431,12436.606,11972.597,11534.381,11145.021,10781.161,10402.01,10022.467,9595.007,9094.037,8545.982,7975.675,7447.11,6970.561,6464.533,5904.983,5534.972,5436.631,4938.204,4039.689,2741.088,2281.343,1472.297
CHN,2084,10378.35,10445.824,10511.118,10574.339,10638.831,10696.739,10753.196,10808.272,10862.037,10914.653,10966.278,11016.532,11065.3,11112.928,11160.606,11208.985,11255.239,11298.367,11340.269,11383.782,11428.263,11477.884,11534.987,11597.906,11662.119,11727.912,11798.293,11874.108,11953.935,12034.773,12116.343,12199.67,12284.674,12370.188,12453.962,12535.05,12615.091,12694.215,12770.394,12843.518,12916.056,12971.257,13001.549,13015.38,13029.972,13043.323,13058.464,13079.114,13104.797,13133.602,13168.652,13206.571,13246.392,13292.569,13348.534,13411.223,13503.179,13635.224,13796.838,13954.978,14102.214,14289.409,14534.009,14804.884,15051.575,15281.914,15444.838,15509.019,15492.203,15451.025,15383.225,15229.91,14970.319,14630.887,14263.113,13861.868,13441.505,13016.072,12583.383,12123.084,11634.301,11166.73,10741.539,10337.75,9919.533,9501.633,9036.184,8498.196,7914.853,7307.969,6772.219,6288.205,5731.932,5091.377,4714.307,4573.64,4107.859,3316.968,2200.965,1579.277
CHN,2085,10304.515,10374.161,10441.561,10506.803,10569.976,10631.169,10690.469,10747.966,10803.749,10857.905,10910.637,10962.144,11011.952,11059.921,11106.479,11152.988,11200.128,11245.026,11286.694,11327.115,11369.164,11412.158,11460.719,11517.409,11580.371,11644.65,11710.596,11781.233,11857.361,11937.556,12018.84,12100.914,12184.744,12270.219,12356.17,12440.376,12521.885,12602.245,12681.545,12757.787,12830.92,12903.394,12958.481,12988.623,13002.247,13016.522,13029.437,13044.067,13064.14,13089.147,13117.096,13151.08,13187.832,13226.418,13271.202,13325.42,13385.944,13475.525,13605.036,13763.784,13918.434,14061.532,14243.824,14482.646,14746.827,14985.974,15207.897,15361.149,15414.209,15384.939,15330.258,15247.832,15078.727,14802.181,14444.605,14057.284,13634.906,13192.689,12745.023,12289.18,11804.596,11291.238,10794.506,10333.662,9890.111,9433.004,8976.92,8473.675,7898.893,7280.502,6637.296,6094.581,5603.302,4997.018,4275.728,3891.753,3708.818,3275.875,2592.924,1659.965
CHN,2086,10239.812,10306.878,10375.916,10443.121,10508.471,10571.946,10633.676,10693.793,10751.518,10806.532,10859.266,10910.73,10961.031,11009.517,11056.067,11101.187,11146.278,11191.977,11235.863,11277.169,11317.686,11359.855,11403.059,11451.933,11508.995,11572.386,11637.175,11703.689,11774.897,11851.569,11932.277,12014.069,12096.641,12180.872,12266.609,12352.71,12437.015,12518.555,12598.88,12678.086,12754.162,12827.031,12899.133,12953.773,12983.403,12996.424,13009.945,13021.937,13035.544,13054.514,13078.281,13104.704,13136.815,13171.577,13208.126,13250.656,13302.021,13359.003,13444.653,13569.903,13723.786,13872.593,14008.888,14182.885,14411.598,14663.991,14890.248,15098.207,15235.437,15270.035,15220.315,15144.091,15038.906,14846.146,14545.321,14162.737,13749.667,13301.223,12831.206,12353.438,11866.158,11351.444,10810.06,10283.714,9790.531,9314.508,8820.81,8356.413,7850.362,7255.873,6595.3,5964.728,5469.466,5002.168,4429.628,3751.845,3675.89,3262.313,2605.844,1706.481
CHN,2087,10177.776,10246.615,10310.295,10378.732,10445.747,10511.212,10574.996,10637.271,10698.209,10756.169,10810.421,10861.736,10911.938,10961.034,11008.202,11053.336,11097.024,11140.697,11184.959,11227.836,11268.785,11309.401,11351.696,11395.114,11444.306,11501.748,11565.575,11630.88,11697.97,11769.757,11846.982,11928.21,12010.521,12093.598,12178.238,12264.248,12350.506,12434.919,12516.497,12596.797,12675.916,12751.835,12824.446,12896.183,12950.382,12979.501,12991.92,13004.69,13015.758,13028.343,13046.21,13068.739,13093.637,13123.878,13156.653,13191.164,13231.441,13279.955,13333.397,13415.123,13536.118,13685.147,13828.121,13957.618,14123.331,14341.948,14582.568,14795.945,14989.948,15111.156,15127.275,15057.083,14959.287,14831.31,14614.854,14289.696,13882.042,13443.156,12968.575,12470.687,11962.737,11443.942,10899.02,10329.528,9773.488,9247.884,8739.311,8208.939,7736.172,7227.261,6612.986,5910.121,5292.132,4844.316,4400.976,3862.153,3227.849,3132.206,2528.368,1719.486
CHN,2088,10113.713,10180.188,10246.714,10309.976,10377.787,10444.59,10510.146,10574.215,10637.012,10698.751,10756.926,10810.393,10860.271,10909.192,10957.065,11002.897,11046.597,11088.834,11131.075,11173.881,11215.735,11256.311,11297.01,11339.416,11383.032,11432.525,11490.326,11554.566,11620.365,11688.007,11760.348,11838.096,11919.817,12002.616,12086.17,12171.189,12257.439,12343.825,12428.315,12509.903,12590.147,12669.15,12744.884,12817.212,12888.557,12942.295,12970.893,12982.706,12994.717,13004.857,13016.414,13033.172,13054.452,13077.814,13106.171,13136.945,13169.409,13207.417,13253.063,13302.946,13380.714,13497.41,13641.527,13778.613,13901.263,14058.626,14267.062,14495.814,14696.225,14876.193,14981.325,14978.947,14888.292,14768.945,14618.206,14378.115,14028.724,13596.13,13131.565,12631.003,12105.399,11567.429,11017.28,10442.321,9844.903,9259.345,8701.484,8160.519,7593.633,7112.66,6601.068,5967.214,5222.28,4617.104,4216.927,3797.722,3292.835,2702.269,2394.128,1704.469
CHN,2089,10045.693,10109.227,10173.905,10239.37,10304.087,10371.234,10437.788,10503.4,10567.721,10631.006,10693.512,10751.869,10804.524,10852.938,10900.55,10947.176,10991.646,11033.889,11074.654,11115.439,11156.768,11197.575,11237.756,11278.518,11321.011,11364.803,11414.57,11472.697,11537.316,11603.573,11671.729,11744.585,11822.816,11904.985,11988.226,12072.212,12157.564,12244.007,12330.474,12414.995,12496.549,12576.694,12655.539,12731.047,12803.052,12873.968,12927.214,12955.276,12966.475,12977.721,12986.929,12997.452,13013.09,13033.111,13054.924,13081.382,13110.138,13140.537,13176.259,13219.014,13265.313,13339.085,13451.42,13590.551,13721.676,13837.416,13986.345,14184.492,14401.253,14588.595,14754.433,14843.433,14822.563,14711.498,14570.669,14397.252,14133.66,13760.227,13302.93,12812.942,12286.67,11733.638,11165.94,10584.736,9980.05,9355.031,8740.272,8150.457,7577.395,6974.306,6485.384,5971.386,5318.296,4531.703,3939.665,3587.337,3192.488,2721.805,2175.286,1675.929
CHN,2090,9975.027,10035.529,10098.136,10162.392,10227.839,10294.021,10360.48,10426.757,10492.398,10556.944,10620.69,10683.937,10742.454,10794.275,10841.207,10887.493,10932.853,10975.946,11016.718,11055.993,11095.309,11135.144,11174.891,11214.66,11255.469,11298.032,11341.981,11392,11450.432,11515.401,11582.088,11650.732,11724.072,11802.754,11885.336,11968.987,12053.369,12139.019,12225.62,12312.133,12396.651,12478.137,12558.15,12636.807,12712.058,12783.71,12854.168,12906.902,12934.417,12944.999,12955.477,12963.749,12973.234,12987.749,13006.502,13026.758,13051.309,13078.038,13106.363,13139.787,13179.638,13222.338,13292.088,13400.023,13534.116,13659.234,13768.024,13908.47,14096.257,14300.956,14475.165,14626.822,14699.673,14660.341,14528.933,14366.7,14170.702,13883.741,13486.445,13004.657,12489.474,11937.735,11357.53,10760.367,10148.378,9514.246,8861.909,8218.231,7596.738,6991.846,6352.841,5856.176,5339.987,4667.949,3840.064,3261.391,2957.002,2586.645,2150.317,1648.02
CHN,2091,9918.141,9975.988,10037.183,10100.407,10165.177,10231.006,10297.479,10364.18,10430.281,10495.16,10558.538,10621.111,10683.16,10740.365,10790.777,10836.279,10881.156,10925.084,10967.176,11007.595,11046.974,11086.42,11126.475,11166.545,11206.697,11247.945,11291.031,11335.561,11386.167,11445.155,11510.652,11577.865,11647.025,11720.788,11799.756,11882.516,11966.295,12050.74,12136.396,12222.953,12309.358,12393.675,12474.859,12554.49,12632.684,12707.377,12778.336,12847.952,12899.748,12926.241,12935.675,12944.766,12951.364,12959.065,12971.733,12988.451,13006.179,13027.619,13050.973,13075.737,13105.157,13140.055,13176.757,13239.62,13339.738,13464.837,13579.623,13676.841,13803.244,13973.907,14158.899,14312.198,14441.792,14490.177,14423.596,14262.864,14070.907,13845.163,13526.878,13096.313,12580.545,12032.878,11450.429,10841.53,10218.267,9583.387,8919.513,8265.939,7637.297,6999.37,6347.689,5721.845,5261.974,4774.776,4151.143,3391.075,2874.355,2509.288,2094.758,1630.763
CHN,2092,9860.081,9915.06,9974.298,10036.17,10099.996,10165.26,10231.454,10298.201,10365.128,10431.034,10495.134,10557.327,10618.708,10679.543,10735.42,10784.407,10828.468,10871.922,10914.406,10955.484,10995.538,11035.011,11074.578,11114.841,11155.224,11195.749,11237.427,11281.023,11326.124,11377.301,11436.833,11502.84,11570.561,11640.221,11714.385,11793.619,11876.535,11960.421,12044.906,12130.544,12217.034,12303.309,12387.401,12468.263,12547.489,12625.2,12699.313,12769.562,12838.317,12889.16,12914.623,12922.906,12930.605,12935.528,12941.44,12952.256,12966.932,12982.124,13000.447,13020.419,13041.614,13067.019,13096.954,13127.643,13183.598,13275.869,13391.936,13496.353,13581.965,13694.281,13847.763,14012.987,14145.321,14252.804,14276.693,14182.863,13992.829,13771.178,13515.724,13166.18,12702.435,12152.801,11572.772,10959.747,10322.294,9673.079,9015.458,8321.995,7667.355,7053.923,6399.718,5701.387,5088.879,4665.947,4207.889,3632.858,2940.854,2487.647,2078.055,1621.297
CHN,2093,9801.905,9854.162,9910.338,9970.8,10033.34,10097.754,10163.504,10230.049,10297.059,10364.199,10429.899,10493.208,10554.204,10614.381,10673.991,10728.531,10776.084,10818.694,10860.717,10901.748,10941.805,10981.488,11021.047,11060.728,11101.192,11141.88,11182.772,11224.871,11268.97,11314.633,11366.374,11426.437,11492.943,11561.16,11631.306,11705.86,11785.345,11868.402,11952.379,12036.89,12122.495,12208.902,12295.031,12378.882,12459.407,12538.215,12615.427,12688.948,12758.473,12826.355,12876.235,12900.663,12907.792,12914.099,12917.345,12921.467,12930.43,12943.061,12955.714,12970.913,12987.498,13005.12,13026.505,13051.47,13076.14,13125.175,13209.582,13316.592,13410.619,13484.608,13582.813,13719.084,13864.505,13975.845,14061.191,14060.575,13939.506,13720.196,13468.886,13183.763,12803.014,12306.168,11722.757,11110.465,10466.967,9801.07,9126.014,8445.765,7722.833,7067.244,6469.137,5798.768,5053.904,4454.846,4068.937,3640.11,3113.797,2489.998,2081.746,1614.484
CHN,2094,9743.569,9792.956,9846.659,9904.087,9965.285,10028.479,10093.47,10159.69,10226.575,10293.833,10361.172,10426.653,10489.157,10548.945,10607.907,10666.279,10719.471,10765.581,10806.733,10847.316,10886.887,10925.915,10965.219,11004.856,11044.64,11085.298,11126.283,11167.533,11210.045,11254.639,11300.855,11353.149,11413.731,11480.721,11549.42,11620.039,11694.967,11774.688,11857.867,11941.919,12026.439,12111.993,12198.301,12284.266,12367.86,12448.032,12526.404,12603.103,12676.018,12744.804,12811.799,12860.706,12884.096,12890.07,12894.983,12896.553,12898.882,12905.991,12916.574,12926.686,12938.761,12951.955,12966.001,12983.363,13003.353,13022,13064.106,13140.632,13238.566,13322.184,13384.535,13468.615,13587.647,13713.239,13803.568,13866.761,13841.644,13693.366,13444.831,13163.916,12849.188,12437.317,11907.473,11290.411,10645.984,9972.15,9277.948,8577.191,7874.458,7122.207,6465.805,5883.141,5196.749,4405.509,3820.02,3471.209,3071.693,2594.196,2038.717,1604.171
CHN,2095,9683.857,9730.201,9781.227,9836.343,9894.955,9956.471,10020.298,10085.843,10152.512,10219.713,10287.197,10354.714,10419.952,10481.633,10540.194,10597.92,10655.038,10706.864,10751.516,10791.198,10830.328,10868.427,10906.414,10945.325,10985.028,11024.904,11065.741,11107.01,11148.603,11191.515,11236.586,11283.34,11336.169,11397.25,11464.703,11533.86,11604.928,11680.206,11760.135,11843.41,11927.51,12012.009,12097.484,12183.663,12269.436,12352.747,12432.538,12510.451,12586.611,12658.894,12726.92,12793.006,12840.925,12863.269,12868.088,12871.606,12871.499,12872.038,12877.29,12885.826,12893.394,12902.342,12912.145,12922.611,12935.947,12950.958,12963.581,12998.748,13067.373,13156.204,13229.395,13280.096,13350.029,13451.798,13557.532,13626.833,13667.871,13618.278,13442.857,13165.201,12854.794,12510.586,12067.751,11505.11,10854.624,10178.299,9474.373,8752.115,8025.909,7300.941,6519.641,5862.642,5295.606,4593.428,3756.108,3184.374,2872.748,2502.657,2074.101,1587.079
CHN,2096,9637.481,9685.437,9733.631,9786,9841.994,9901.066,9962.665,10026.239,10091.256,10157.178,10223.444,10289.841,10356.177,10420.126,10480.423,10537.586,10593.934,10649.651,10700.504,10744.824,10784.625,10823.902,10862.237,10900.564,10939.878,10980.041,11020.459,11061.901,11103.775,11145.941,11189.394,11235.008,11282.298,11335.574,11396.974,11464.642,11533.971,11605.149,11680.484,11760.427,11843.659,11927.624,12011.897,12097.072,12182.882,12268.199,12350.929,12430.006,12507.093,12582.319,12653.533,12720.279,12784.832,12831.112,12851.762,12854.722,12855.959,12853.092,12850.612,12852.63,12857.529,12860.674,12864.309,12868.143,12872.009,12877.847,12884.015,12886.341,12909.727,12964.959,13038.597,13094.948,13127.388,13175.607,13251.292,13327.54,13366.784,13377.775,13294.274,13079.821,12760.439,12410.103,12027.804,11549.781,10956.146,10279.305,9567.269,8861.842,8160.879,7419.756,6642.623,5882.075,5286.527,4752.267,4099.091,3326.995,2854.707,2477.858,2048.53,1566.726
CHN,2097,9590.011,9630.56,9684.643,9734.679,9788.378,9845.238,9904.757,9966.424,10029.727,10094.202,10159.358,10224.67,10289.964,10355.102,10417.745,10476.643,10532.392,10587.345,10641.648,10691.513,10735.489,10775.399,10814.815,10853.376,10892.034,10931.742,10972.355,11013.308,11055.344,11097.814,11140.543,11184.527,11230.673,11278.488,11332.199,11393.902,11461.771,11531.255,11602.524,11677.899,11757.837,11841.003,11924.815,12008.838,12093.692,12179.111,12263.952,12346.082,12424.422,12500.664,12574.937,12645.063,12710.511,12773.512,12818.142,12837.09,12838.186,12837.142,12831.514,12826.01,12824.789,12826.046,12824.762,12823.073,12820.933,12818.191,12816.521,12813.834,12805.853,12817.439,12859.25,12917.661,12957.139,12971.289,12997.757,13047.31,13094.017,13103.162,13084.066,12966.641,12713.162,12352.082,11961.857,11541.518,11028.381,10403.861,9700.799,8953.187,8246.427,7566.954,6811.077,5981.908,5242.317,4708.435,4207.121,3603.16,2896.554,2439.297,2013.649,1546.194
CHN,2098,9539.439,9577.936,9621.706,9679.929,9731.787,9786.797,9844.501,9904.441,9966.15,10029.159,10093.064,10157.428,10221.761,10285.924,10349.837,10411.146,10468.62,10522.932,10576.469,10629.334,10678.192,10721.805,10761.809,10801.347,10840.119,10879.092,10919.178,10960.227,11001.696,11044.31,11087.358,11130.634,11175.132,11221.792,11270.114,11324.236,11386.22,11454.26,11523.87,11595.204,11670.587,11750.486,11833.555,11917.179,12000.919,12085.417,12170.411,12254.74,12336.236,12413.809,12489.173,12562.462,12631.472,12695.593,12757.018,12799.976,12817.216,12816.445,12813.118,12804.728,12796.202,12791.741,12789.354,12783.637,12776.624,12768.505,12759.154,12749.975,12738.43,12720.14,12719.917,12748.282,12791.435,12814.016,12809.861,12814.556,12837.944,12855.077,12834.1,12784.912,12633.591,12341.166,11938.516,11508.537,11050.306,10502.247,9847.078,9118.066,8335.16,7627.353,6969.655,6199.32,5318.424,4600.099,4128.127,3659.978,3105.504,2464.702,1989.291,1534.921
CHN,2099,9484.773,9522.585,9565.31,9612.455,9670.932,9724.589,9780.884,9839.406,9899.741,9961.466,10024.153,10087.46,10151.002,10214.328,10277.332,10339.993,10399.942,10455.967,10508.819,10560.914,10612.32,10660.148,10703.381,10743.461,10783.102,10822.067,10861.341,10901.786,10943.251,10985.219,11028.393,11071.999,11115.803,11160.795,11207.946,11256.753,11311.265,11373.5,11441.681,11511.388,11582.754,11658.112,11737.938,11820.871,11904.271,11987.69,12071.795,12156.327,12240.107,12320.933,12397.704,12472.159,12544.431,12612.294,12675.061,12734.881,12776.151,12791.673,12789.038,12783.431,12772.284,12760.739,12753.04,12747.009,12736.865,12724.531,12710.44,12694.485,12677.805,12657.411,12628.824,12616.794,12631.708,12659.587,12665.268,12642.816,12625.742,12622.963,12610.524,12559.447,12480.197,12295.058,11963.831,11519.801,11050.272,10554.366,9971.637,9286.119,8531.489,7713.647,7005.107,6369.466,5585.02,4652.804,3956.056,3546.185,3111.396,2606.634,2031.901,1546.501
CHN,2100,9425.673,9464.985,9508.254,9555.113,9605.196,9658.137,9713.569,9771.125,9830.441,9891.148,9952.863,10015.202,10077.888,10140.587,10202.88,10264.701,10326.088,10384.654,10439.21,10490.583,10541.219,10591.145,10637.926,10680.762,10720.902,10760.632,10799.776,10839.331,10880.12,10921.985,10964.434,11008.149,11052.298,11096.611,11142.078,11189.703,11238.974,11293.852,11356.314,11424.611,11494.386,11565.756,11641.059,11720.78,11803.548,11886.688,11969.755,12053.434,12137.471,12220.671,12300.794,12376.735,12450.251,12521.48,12588.171,12649.561,12707.755,12747.322,12761.123,12756.626,12748.743,12734.849,12720.292,12709.363,12699.696,12685.133,12667.491,12647.44,12624.896,12600.727,12571.504,12532.642,12508.826,12510.296,12522.91,12511.708,12470.99,12432.18,12403.266,12361.294,12280.173,12170.929,11952.086,11582.234,11097.048,10588.202,10054.862,9437.735,8722.174,7942.253,7089.841,6380.847,5767.489,4969.258,3986.152,3311.231,2963.547,2562.251,2107.343,1598.823
