"country","code","age","lx","lx_sum","lx_per"
"Dominican Republic","DOM",90,5007.02199552052,31026.615,0.161378287496735
"Dominican Republic","DOM",91,4514.30804126623,31026.615,0.1454979230337
"Dominican Republic","DOM",92,4050.31510518772,31026.615,0.130543248278541
"Dominican Republic","DOM",93,3617.16247647695,31026.615,0.116582568755146
"Dominican Republic","DOM",94,3213.51638154859,31026.615,0.103572896416467
"Dominican Republic","DOM",95,2834.58998404,31026.615,0.0913599496445229
"Dominican Republic","DOM",96,2472.14338481127,31026.615,0.0796781532504036
"Dominican Republic","DOM",97,2119.58466455045,31026.615,0.0683150470829786
"Dominican Republic","DOM",98,1771.96988377358,31026.615,0.0571112860289007
"Dominican Republic","DOM",99,1426.0030828247,31026.615,0.0459606400126053
"Ecuador","ECU",80,12067.1297396493,94144.12,0.12817720044172
"Ecuador","ECU",81,11510.3098654724,94144.12,0.122262652892952
"Ecuador","ECU",82,10951.376993368,94144.12,0.116325661054222
"Ecuador","ECU",83,10386.1051274811,94144.12,0.110321336345606
"Ecuador","ECU",84,9808.15527402914,94144.12,0.104182345897217
"Ecuador","ECU",85,9209.07544130213,94144.12,0.0978189125492079
"Ecuador","ECU",86,8578.30063966252,94144.12,0.0911188148517669
"Ecuador","ECU",87,7912.82961011919,94144.12,0.0840501733949947
"Ecuador","ECU",88,7217.22482432738,94144.12,0.0766614508089021
"Ecuador","ECU",89,6503.61248458878,94144.12,0.069081451763411
"Ecuador","ECU",90,5791.68252385145,32942.317,0.175812846553916
"Ecuador","ECU",91,5108.68860570987,32942.317,0.155079820454338
"Ecuador","ECU",92,4473.09592624821,32942.317,0.135785710709062
"Ecuador","ECU",93,3894.5812140404,32942.317,0.118224264979309
"Ecuador","ECU",94,3374.03273015006,32942.317,0.102422447399497
"Ecuador","ECU",95,2903.55026813054,32942.317,0.0881404385772422
"Ecuador","ECU",96,2466.44515402489,32942.317,0.0748716355933582
"Ecuador","ECU",97,2049.36644866756,32942.317,0.0622107561124969
"Ecuador","ECU",98,1642.3009476844,32942.317,0.0498538383831471
"Ecuador","ECU",99,1238.57318149262,32942.317,0.0375982412376343
"Egypt","EGY",80,8102.7298005394,51363.228,0.157753515813675
"Egypt","EGY",81,7413.76496263387,51363.228,0.144339934449483
"Egypt","EGY",82,6726.5572855073,51363.228,0.130960563567136
"Egypt","EGY",83,6044.62109071764,51363.228,0.117683824130322
"Egypt","EGY",84,5373.22786060179,51363.228,0.104612347584575
"Egypt","EGY",85,4719.40623827562,51363.228,0.0918829758572732
"Egypt","EGY",86,4091.94202763397,51363.228,0.0796667613576384
"Egypt","EGY",87,3498.88659160837,51363.228,0.068120457530597
"Egypt","EGY",88,2947.55685216706,51363.228,0.0573865188567794
"Egypt","EGY",89,2444.53529031499,51363.228,0.0475931008525202
"Egypt","EGY",90,1995.66994609379,8351.339,0.23896406864741
"Egypt","EGY",91,1606.07441858181,8351.339,0.192313402507288
"Egypt","EGY",92,1277.05970644707,8351.339,0.152916760587382
"Egypt","EGY",93,1006.13420794733,8351.339,0.120475795312264
"Egypt","EGY",94,787.00372093,8351.339,0.0942368308758631
"Egypt","EGY",95,609.571442832209,8351.339,0.0729908632414765
"Egypt","EGY",96,459.937970680779,8351.339,0.0550735601417664
"Egypt","EGY",97,326.983782097165,8351.339,0.0391534557628621
"Egypt","EGY",98,202.369235297459,8351.339,0.0242319507443608
"Egypt","EGY",99,80.5345690923886,8351.339,0.009643312179327
"El Salvador","SLV",80,10659.1732155112,79532.276,0.134023238760465
"El Salvador","SLV",81,10078.8803820485,79532.276,0.126726920050025
"El Salvador","SLV",82,9497.19617987481,79532.276,0.119413106948867
"El Salvador","SLV",83,8911.33787156853,79532.276,0.112046810675562
"El Salvador","SLV",84,8317.13135099698,79532.276,0.104575548057961
"El Salvador","SLV",85,7709.01114331665,79532.276,0.0969293415331991
"El Salvador","SLV",86,7080.02040497316,79532.276,0.0890207191476975
"El Salvador","SLV",87,6429.22451273587,79532.276,0.0808379294053633
"El Salvador","SLV",88,5761.71106369796,79532.276,0.0724449412675925
"El Salvador","SLV",89,5088.58987527637,79532.276,0.0639814441532689
"El Salvador","SLV",90,4426.99298521185,21860.938,0.202507000624212
"El Salvador","SLV",91,3800.07465156892,21860.938,0.173829441882545
"El Salvador","SLV",92,3223.11879789715,21860.938,0.147437351402632
"El Salvador","SLV",93,2703.53901323122,21860.938,0.123669854112903
"El Salvador","SLV",94,2240.87855209086,21860.938,0.102506056789094
"El Salvador","SLV",95,1826.81033448086,21860.938,0.0835650480542445
"El Salvador","SLV",96,1445.13694589112,21860.938,0.0661058983787027
"El Salvador","SLV",97,1082.90045471352,21860.938,0.0495358641387446
"El Salvador","SLV",98,730.382412241998,21860.938,0.0334103876165789
"El Salvador","SLV",99,381.103852672501,21860.938,0.0174330970003438
"Equatorial Guinea","GNQ",80,4741.61215685468,26708.924,0.17752913433932
"Equatorial Guinea","GNQ",81,4246.88786489123,26708.924,0.159006325559623
"Equatorial Guinea","GNQ",82,3754.24691270688,26708.924,0.14056151841635
"Equatorial Guinea","GNQ",83,3267.85597985983,26708.924,0.122350716182345
"Equatorial Guinea","GNQ",84,2793.96508568737,26708.924,0.104607923766879
"Equatorial Guinea","GNQ",85,2340.90758930591,26708.924,0.087645147715644
"Equatorial Guinea","GNQ",86,1919.10018961095,26708.924,0.0718523962107553
"Equatorial Guinea","GNQ",87,1536.53770931333,26708.924,0.0575290007681826
"Equatorial Guinea","GNQ",88,1198.79309493931,26708.924,0.044883616237753
"Equatorial Guinea","GNQ",89,909.017416830495,26708.924,0.0340342208031479
"Equatorial Guinea","GNQ",90,667.939869143858,1980.632,0.337235725336084
"Equatorial Guinea","GNQ",91,473.867769851754,1980.632,0.239250789572093
"Equatorial Guinea","GNQ",92,323.702169958493,1980.632,0.163433777682322
"Equatorial Guinea","GNQ",93,212.937853500347,1980.632,0.107510054114216
"Equatorial Guinea","GNQ",94,135.663337545549,1980.632,0.0684949741019781
"Equatorial Guinea","GNQ",95,84.5608721942909,1980.632,0.0426938836665725
"Equatorial Guinea","GNQ",96,50.9064405787263,1980.632,0.0257021196157218
"Equatorial Guinea","GNQ",97,27.720829204578,1980.632,0.013995951395604
"Equatorial Guinea","GNQ",98,9.76962795113785,1980.632,0.00493258109085274
"Equatorial Guinea","GNQ",99,-6.43676992873291,1980.632,-0.00324985657544305
"Eritrea","ERI",80,6224.28167306703,39200.63,0.158780143917764
"Eritrea","ERI",81,5684.83865228912,39200.63,0.145019063527528
"Eritrea","ERI",82,5147.03181448473,39200.63,0.131299721828061
"Eritrea","ERI",83,4614.13352560091,39200.63,0.117705596200901
"Eritrea","ERI",84,4091.05233455822,39200.63,0.104361902718355
"Eritrea","ERI",85,3584.33297325077,39200.63,0.0914355961435
"Eritrea","ERI",86,3102.15635654617,39200.63,0.0791353699301815
"Eritrea","ERI",87,2651.33445320485,39200.63,0.0676349959989125
"Eritrea","ERI",88,2237.31028588012,39200.63,0.0570733247368759
"Eritrea","ERI",89,1864.15793111809,39200.63,0.047554284997922
"Eritrea","ERI",90,1534.58251935772,6732.934,0.227921812297242
"Eritrea","ERI",91,1249.92023493081,6732.934,0.185642727959432
"Eritrea","ERI",92,1009.33660546292,6732.934,0.149910366782582
"Eritrea","ERI",93,809.826501873357,6732.934,0.120278395996954
"Eritrea","ERI",94,646.214138375201,6732.934,0.0959780889542658
"Eritrea","ERI",95,511.15307247528,6732.934,0.0759183251276902
"Eritrea","ERI",96,395.126204974181,6732.934,0.0586855901118563
"Eritrea","ERI",97,290.519856512377,6732.934,0.0431490723824676
"Eritrea","ERI",98,191.623767570219,6732.934,0.0284606632963013
"Eritrea","ERI",99,94.6310984679437,6732.934,0.0140549570912092
"Eswatini","SWZ",95,218.546616144184,3717,0.0587965068991617
"Eswatini","SWZ",94,310.78762214367,3717,0.0836124891427684
"Eswatini","SWZ",99,-7.21573899892456,3717,-0.00194128033331304
"Eswatini","SWZ",96,148.336636122366,3717,0.0399076233850864
"Eswatini","SWZ",97,91.3452716871467,3717,0.0245749991087293
